delay,freq,condition,button.numClicks_raw,button.timesOff_raw,button.timesOn_raw,condition_raw,delay_raw,freq_raw,key_resp.duration_raw,key_resp.keys_raw,key_resp.rt_raw,textbox.text_raw,thisN_raw,thisRepN_raw,thisTrialN_raw
0.1,1000,unexp,1,5.306473093020031,5.306451598007698,exp,0.7,400,,space,2.8990214010118507,
200,0,0,0
0.4,1000,unexp,1,2.327828005014453,2.3278082650213037,unexp,0.1,1000,,space,0.09377710198168643,
45,1,0,1
0.7,1000,unexp,1,1.391314851003699,1.3913035019941162,unexp,0.4,1000,,space,0.13211675800266676,
33,2,0,2
0.1,1000,unexp,1,2.909240715991473,2.909218044980662,exp,0.7,400,,space,0.11851942000794224,
344 ,3,0,3
0.4,1000,unexp,1,2.332832670013886,2.332766981999157,exp,0.1,400,,space,1.9515307239780668,
500,4,0,4
0.7,400,exp,1,1.7423084369802382,1.742279389000032,exp,0.4,400,,space,0.9358463539974764,
456,5,0,5
0.1,400,exp,1,1.9390240920183714,1.9390080950106494,unexp,0.7,1000,,space,0.16815712899551727,
123 ,6,0,6
0.4,400,exp,1,1.9880317870120052,1.9880188149982132,unexp,0.4,1000,,space,0.5115662679891102,
123,7,0,7
0.7,400,exp,1,1.372624050010927,1.3725985920173116,unexp,0.1,1000,,space,0.08772606600541621,
456,8,0,8
0.1,400,exp,1,1.5938192190078553,1.5938021660258528,exp,0.1,400,,space,0.9762457169999834,
300,9,0,9

extraInfo
participant,863653
session,001
date,2024-11-15_00h06.56.904
expName,intentional_bonding
psychopyVersion,2024.2.4
frameRate,59.92805277607851
expStart,2024-11-15 00h07.02.910560 +0530
